Gender,Age,Salary,LocationId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography_France,Geography_Germany,Geography_Spain,Geography_UK,Geography_USA
1,24,89801.9,5,9,135125.28,1,0,0,0,0,0,0,0
1,33,8973.67,6,5,69478.57,1,1,0,0,0,0,0,1
0,46,106781.59,6,6,119827.49379288736,2,0,0,0,0,0,0,1
1,29,94951.27,1,10,147737.63,1,0,1,0,1,0,0,0
0,29,83056.22,6,1,119827.49379288736,1,1,1,0,0,0,0,1
1,37,176395.02,3,4,212692.97,1,0,0,0,0,1,0,0
0,38,35338.96,3,4,119827.49379288736,2,1,0,0,0,1,0,0
0,34,11597.69,1,6,90425.15,2,1,1,0,1,0,0,0
0,37,13589.93,2,7,119827.49379288736,2,1,0,1,0,0,0,0
0,34,38587.7,4,3,119827.49379288736,2,1,0,0,0,0,1,0
1,36,118959.64,1,6,119827.49379288736,3,1,1,0,1,0,0,0
0,34,150401.53,1,9,112822.26,1,0,0,0,1,0,0,0
0,40,120158.72,6,3,109308.79,2,1,0,0,0,0,0,1
1,36,155304.53,4,8,158351.02,2,1,0,0,0,0,1,0
1,27,13007.89,4,10,119827.49379288736,2,0,0,0,0,0,1,0
1,41,15126.32,1,1,104584.11,1,1,0,0,1,0,0,0
1,28,31190.42,5,7,119706.22,1,0,0,0,0,0,0,0
0,23,73131.73,4,5,119827.49379288736,2,1,1,0,0,0,1,0
0,38,41233.97,6,1,119827.49379288736,2,0,1,0,0,0,0,1
1,49,187008.45,6,10,119827.49379288736,2,1,0,0,0,0,0,1
1,34,26106.39,3,3,126729.41,1,1,1,0,0,1,0,0
1,59,140166.95,3,4,122781.51,1,0,1,0,0,1,0,0
0,45,18732.84,4,10,135923.16,1,1,0,0,0,0,1,0
0,31,9561.73,2,5,119827.49379288736,2,1,0,1,0,0,0,0
1,27,116081.93,4,5,119827.49379288736,2,1,1,0,0,0,1,0
0,40,32635.54,1,5,139129.44,1,0,1,0,1,0,0,0
0,50,128262.14,3,4,132088.59,1,1,1,0,0,1,0,0
0,38,102076.03,1,2,129893.56,1,0,0,0,1,0,0,0
1,58,162960.05,3,7,151933.63,1,1,0,0,0,1,0,0
1,33,155294.17,4,8,119827.49379288736,2,1,1,0,0,0,1,0
1,24,160450.21,5,7,107418.27,1,0,1,0,0,0,0,0
1,51,118545.49,2,4,124425.99,1,0,0,1,0,0,0,0
0,38,68052.08,3,2,168190.33,2,1,0,0,0,1,0,0
0,33,65222.48,6,2,167733.51,2,1,1,0,0,0,0,1
0,31,50899.91,1,6,152926.6,1,1,1,0,1,0,0,0
1,31,166423.66,6,2,134237.07,1,1,1,0,0,0,0,1
1,68,11426.7,6,4,119827.49379288736,2,1,1,0,0,0,0,1
0,23,131389.39,2,8,119827.49379288736,2,1,1,1,0,0,0,0
1,32,27979.16,5,9,169947.41,2,1,1,0,0,0,0,0
1,28,131097.9,3,7,119827.49379288736,2,1,1,0,0,1,0,0
1,26,141926.43,5,4,119009.57,1,1,0,0,0,0,0,0
1,42,127528.84,3,0,107856.57,2,1,0,0,0,1,0,0
0,32,132038.65,1,8,145330.43,1,1,1,0,1,0,0,0
1,36,149066.14,2,2,76190.48,2,1,1,1,0,0,0,0
1,36,60830.24,2,7,119827.49379288736,2,1,1,1,0,0,0,0
0,47,140938.95,5,10,144090.42,1,1,0,0,0,0,0,0
1,66,195429.92,6,6,182532.23,2,1,1,0,0,0,0,1
0,48,98912.69,6,2,115290.27,1,0,0,0,0,0,0,1
1,31,187658.09,4,1,125013.72,1,1,1,0,0,0,1,0
1,41,114775.53,3,7,126683.8,1,0,1,0,0,1,0,0
0,67,134612.48,5,0,128843.67,1,1,1,0,0,0,0,0
1,28,100240.2,3,9,119827.49379288736,2,1,1,0,0,1,0,0
1,38,126702.41,3,3,145018.49,2,1,1,0,0,1,0,0
1,18,59645.24,1,7,119827.49379288736,1,0,1,0,1,0,0,0
1,32,108798.36,3,8,116358.0,1,1,0,0,0,1,0,0
0,27,104112.0,5,4,152309.37,1,1,0,0,0,0,0,0
0,41,91193.65,2,1,119827.49379288736,2,1,1,1,0,0,0,0
0,39,61538.43,4,1,104614.29,1,1,0,0,0,0,1,0
1,36,94925.62,1,8,174060.46,1,1,1,0,1,0,0,0
0,43,95963.14,3,1,160474.59,1,1,1,0,0,1,0,0
0,38,134901.34,4,2,170061.92,2,0,0,0,0,0,1,0
1,40,38829.11,6,4,102833.46,2,1,1,0,0,0,0,1
1,45,37013.29,3,7,142072.02,1,1,0,0,0,1,0,0
1,30,161671.15,3,4,73070.18,2,0,0,0,0,1,0,0
1,36,80608.12,6,2,70181.48,2,1,0,0,0,0,0,1
1,38,198355.28,2,5,105069.98,2,1,1,1,0,0,0,0
0,29,49284.0,6,9,170214.23,2,1,0,0,0,0,0,1
0,42,172572.64,6,9,87271.41,2,1,0,0,0,0,0,1
1,25,59887.15,4,0,97544.29,1,0,1,0,0,0,1,0
0,47,100183.05,5,6,142319.03,1,0,0,0,0,0,0,0
1,52,118429.02,1,4,119827.49379288736,2,1,1,0,1,0,0,0
1,32,2139.25,6,1,119827.49379288736,2,0,0,0,0,0,0,1
1,26,34542.41,6,3,119827.49379288736,1,1,0,0,0,0,0,1
1,35,62389.35,3,5,137482.19,1,0,0,0,0,1,0,0
1,37,75927.35,1,5,112146.12,1,1,0,0,1,0,0,0
1,60,111558.7,1,7,119827.49379288736,2,1,1,0,1,0,0,0
1,34,46772.36,2,3,122726.56,1,1,1,1,0,0,0,0
1,40,182855.42,3,1,139290.41,1,1,0,0,0,1,0,0
1,51,115429.32,5,3,123372.3,1,1,1,0,0,0,0,0
1,28,89017.38,6,8,122384.22,3,1,1,0,0,0,0,1
1,34,170980.86,2,9,119827.49379288736,2,1,0,1,0,0,0,0
1,48,82469.06,3,4,123593.22,2,1,0,0,0,1,0,0
1,32,112340.2,3,10,107209.73,1,1,1,0,0,1,0,0
1,46,180290.68,5,2,131365.37,2,1,1,0,0,0,0,0
1,20,177738.98,2,4,95830.43,1,1,0,1,0,0,0,0
0,60,38914.51,1,5,119827.49379288736,1,1,1,0,1,0,0,0
0,34,134034.32,1,4,109783.69,2,1,0,0,1,0,0,0
1,38,88827.67,6,9,119827.49379288736,2,1,0,0,0,0,0,1
1,49,65066.48,2,3,119827.49379288736,3,1,1,1,0,0,0,0
0,36,62722.44,6,0,164850.54,1,1,1,0,0,0,0,1
1,51,5552.37,6,3,119827.49379288736,2,1,1,0,0,0,0,1
1,48,197885.72,5,2,96542.16,2,0,1,0,0,0,0,0
1,31,82152.83,6,3,136556.44,1,1,0,0,0,0,0,1
0,36,110525.6,3,3,119827.49379288736,2,0,0,0,0,1,0,0
1,28,126565.21,3,10,119827.49379288736,2,0,1,0,0,1,0,0
0,37,70927.11,4,10,134171.8,4,1,1,0,0,0,1,0
0,23,125445.8,5,3,146584.19,2,0,0,0,0,0,0,0
1,26,167564.82,2,9,76226.9,1,1,0,1,0,0,0,0
1,42,105013.63,5,1,177728.55,1,1,0,0,0,0,0,0
1,35,3476.38,2,9,146780.52,2,1,1,1,0,0,0,0
0,31,99537.68,1,5,106089.2,1,0,0,0,1,0,0,0
0,55,123475.88,1,4,120905.03,1,0,1,0,1,0,0,0
0,28,76844.23,4,3,113811.85,2,0,1,0,0,0,1,0
1,33,105817.63,6,4,92676.3,1,1,0,0,0,0,0,1
1,33,175178.56,2,1,112833.35,1,0,1,1,0,0,0,0
0,47,13783.77,5,6,89799.46,2,0,1,0,0,0,0,0
1,30,1790.48,3,4,78653.05,1,1,0,0,0,1,0,0
1,38,10074.05,5,8,71460.67,2,1,1,0,0,0,0,0
0,40,151167.94,4,9,106756.01,2,1,0,0,0,0,1,0
0,38,216.27,2,10,119827.49379288736,2,1,1,1,0,0,0,0
1,26,147600.54,5,4,119827.49379288736,2,1,0,0,0,0,0,0
1,60,75246.21,3,9,119827.49379288736,3,1,1,0,0,1,0,0
1,30,164647.72,1,1,119827.49379288736,3,1,0,0,1,0,0,0
0,33,112350.21,4,2,115761.51,1,0,1,0,0,0,1,0
0,48,30730.95,6,3,119827.49379288736,1,0,1,0,0,0,0,1
1,41,143980.29,4,5,119827.49379288736,2,0,1,0,0,0,1,0
1,38,77864.41,3,7,119827.49379288736,2,1,1,0,0,1,0,0
0,21,57762.0,3,2,125682.79,1,0,0,0,0,1,0,0
1,42,72169.95,6,3,145155.37,1,1,0,0,0,0,0,1
0,31,45033.75,2,2,101675.22,2,1,0,1,0,0,0,0
1,60,93844.82,2,3,119827.49379288736,2,1,1,1,0,0,0,0
1,36,123956.83,6,2,165536.28,2,1,1,0,0,0,0,1
1,40,3554.63,4,2,160625.17,1,0,1,0,0,0,1,0
1,45,162478.11,2,6,152880.97,1,0,0,1,0,0,0,0
0,39,43527.4,4,10,115301.31,1,1,0,0,0,0,1,0
1,28,2151.17,5,9,119827.49379288736,2,0,1,0,0,0,0,0
1,53,54676.1,5,0,109172.88,1,1,0,0,0,0,0,0
1,38,51454.06,4,6,119827.49379288736,2,1,0,0,0,0,1,0
0,45,115719.08,3,2,168085.38,2,0,1,0,0,1,0,0
0,70,105096.82,6,5,71816.74,2,1,0,0,0,0,0,1
1,36,160696.72,2,1,119827.49379288736,1,1,0,1,0,0,0,0
0,34,28238.25,3,5,130929.02,4,1,1,0,0,1,0,0
0,64,13181.37,4,9,119827.49379288736,1,0,1,0,0,0,1,0
0,51,70613.52,4,4,105056.13,1,0,0,0,0,0,1,0
0,29,142033.07,3,9,119827.49379288736,2,1,1,0,0,1,0,0
0,43,100187.43,1,3,141349.43,1,1,1,0,1,0,0,0
0,58,176036.01,6,4,119827.49379288736,1,1,0,0,0,0,0,1
0,34,582.59,1,6,119827.49379288736,1,1,0,0,1,0,0,0
1,40,168780.04,5,4,119827.49379288736,1,0,1,0,0,0,0,0
1,40,81908.09,3,4,119827.49379288736,2,1,1,0,0,1,0,0
1,31,124596.63,1,6,119827.49379288736,2,0,0,0,1,0,0,0
0,43,10350.74,6,8,145618.37,1,0,1,0,0,0,0,1
0,31,126794.56,6,3,162701.65,2,1,1,0,0,0,0,1
0,41,6382.46,3,8,68213.99,1,1,1,0,0,1,0,0
0,40,199753.97,5,2,119827.49379288736,2,1,0,0,0,0,0,0
0,32,131301.74,6,2,119827.49379288736,1,0,0,0,0,0,0,1
0,35,53954.24,5,6,126077.43,2,1,1,0,0,0,0,0
0,30,137757.69,2,6,119827.49379288736,2,1,1,1,0,0,0,0
1,46,170676.67,3,9,119827.49379288736,2,1,0,0,0,1,0,0
1,67,99490.01,5,9,157094.78,1,1,1,0,0,0,0,0
1,24,35611.35,4,7,119827.49379288736,1,0,1,0,0,0,1,0
0,36,198914.8,3,8,129944.39,2,0,0,0,0,1,0,0
1,32,133292.94,1,8,119827.49379288736,2,0,0,0,1,0,0,0
0,46,154137.33,6,3,102955.14,2,1,0,0,0,0,0,1
1,33,4861.72,5,10,119827.49379288736,1,1,0,0,0,0,0,0
1,43,101495.0,5,1,130788.71,1,0,1,0,0,0,0,0
0,56,124954.56,1,0,62732.65,1,0,1,0,1,0,0,0
0,39,93536.38,3,5,97854.37,2,1,0,0,0,1,0,0
1,37,180241.44,4,9,121342.24,1,1,1,0,0,0,1,0
1,38,93478.96,4,7,86131.71,2,0,0,0,0,0,1,0
0,60,10288.24,5,8,69365.25,1,1,1,0,0,0,0,0
1,19,159920.92,2,5,119827.49379288736,2,1,0,1,0,0,0,0
0,46,49725.16,6,5,123642.36,1,1,1,0,0,0,0,1
0,44,62370.67,1,7,119827.49379288736,2,0,0,0,1,0,0,0
0,51,65390.46,1,1,124662.54,1,1,1,0,1,0,0,0
1,30,141860.62,5,1,119827.49379288736,2,1,0,0,0,0,0,0
1,41,56850.92,5,2,119827.49379288736,1,1,1,0,0,0,0,0
0,32,155227.0,1,7,119827.49379288736,2,0,0,0,1,0,0,0
0,38,87168.46,5,2,119827.49379288736,2,1,0,0,0,0,0,0
0,29,113050.92,2,7,93617.07,1,0,1,1,0,0,0,0
1,38,126876.47,2,0,119827.49379288736,1,1,0,1,0,0,0,0
0,58,60891.8,2,9,125801.03,2,1,0,1,0,0,0,0
0,34,73334.43,3,2,126558.92,1,1,0,0,0,1,0,0
1,30,33159.37,2,8,119827.49379288736,2,1,0,1,0,0,0,0
1,27,155996.96,2,5,95826.49,2,1,0,1,0,0,0,0
0,60,48502.88,1,0,78539.84,1,0,1,0,1,0,0,0
0,48,55362.45,2,3,119827.49379288736,1,1,0,1,0,0,0,0
0,32,37898.5,6,4,75170.54,1,1,1,0,0,0,0,1
0,29,138880.24,6,4,119827.49379288736,2,0,0,0,0,0,0,1
0,33,184856.89,6,0,137811.75,1,1,1,0,0,0,0,1
1,29,173629.78,3,7,130575.26,1,0,1,0,0,1,0,0
0,42,171733.22,5,8,152324.66,2,1,0,0,0,0,0,0
0,35,95277.15,5,6,117707.18,2,0,0,0,0,0,0,0
0,41,28266.9,1,5,119827.49379288736,1,1,0,0,1,0,0,0
1,50,116944.3,2,2,148942.0,1,1,1,1,0,0,0,0
0,28,3408.7,1,3,119827.49379288736,1,1,0,0,1,0,0,0
1,58,176407.15,3,4,119827.49379288736,1,0,0,0,0,1,0,0
1,33,39570.78,1,4,119827.49379288736,2,1,1,0,1,0,0,0
0,39,96444.88,6,10,129845.26,1,1,1,0,0,0,0,1
1,30,31928.5,3,8,174356.13,1,0,0,0,0,1,0,0
0,30,96658.26,4,2,88243.29,2,1,1,0,0,0,1,0
0,55,65864.4,2,3,44020.89,1,1,0,1,0,0,0,0
0,40,8207.36,2,1,119827.49379288736,2,1,0,1,0,0,0,0
1,24,92811.2,6,6,119827.49379288736,2,1,1,0,0,0,0,1
0,30,186418.85,6,9,135422.31,1,0,1,0,0,0,0,1
1,40,173245.68,2,10,127847.86,1,0,0,1,0,0,0,0
0,41,175722.31,5,0,120549.29,2,1,0,0,0,0,0,0
0,54,111442.71,6,1,187997.15,1,0,0,0,0,0,0,1
1,34,160095.31,1,6,119827.49379288736,2,1,1,0,1,0,0,0
1,39,191063.36,4,9,84719.98,1,0,0,0,0,0,1,0
0,39,140941.47,5,5,119827.49379288736,2,1,0,0,0,0,0,0
1,36,27011.8,3,6,119827.49379288736,1,1,1,0,0,1,0,0
0,59,83342.73,3,6,55328.4,1,1,0,0,0,1,0,0
1,59,72846.58,1,4,110939.3,1,1,0,0,1,0,0,0
0,32,109681.29,1,2,119827.49379288736,2,0,0,0,1,0,0,0
1,71,27597.76,6,3,83116.68,1,1,1,0,0,0,0,1
1,52,48988.28,2,8,121161.57,1,1,0,1,0,0,0,0
0,35,19199.61,5,6,100768.77,1,1,0,0,0,0,0,0
0,43,170347.1,4,4,119827.49379288736,1,1,0,0,0,0,1,0
0,46,87941.85,6,0,89087.89,1,0,1,0,0,0,0,1
0,26,159742.33,1,6,136214.08,1,0,0,0,1,0,0,0
1,29,51907.72,2,10,119827.49379288736,1,1,1,1,0,0,0,0
0,29,2743.69,1,3,119827.49379288736,2,1,0,0,1,0,0,0
1,53,38913.68,5,3,119827.49379288736,2,1,1,0,0,0,0,0
1,38,99106.97,4,8,92219.21,1,1,0,0,0,0,1,0
0,47,112366.98,1,7,119827.49379288736,2,0,0,0,1,0,0,0
1,28,58976.85,6,1,119336.29,2,0,1,0,0,0,0,1
0,40,186976.6,6,6,137326.65,1,1,0,0,0,0,0,1
1,33,158437.73,5,7,128135.99,1,1,0,0,0,0,0,0
1,31,141300.53,4,9,157120.86,2,1,0,0,0,0,1,0
0,56,85016.64,3,4,99097.33,1,1,1,0,0,1,0,0
1,41,166957.82,5,9,137742.9,2,1,1,0,0,0,0,0
1,24,180490.53,4,2,120596.93,1,0,1,0,0,0,1,0
0,49,187689.91,6,5,110132.55,3,0,1,0,0,0,0,1
0,27,156150.08,2,7,119827.49379288736,2,1,0,1,0,0,0,0
0,64,6076.62,5,2,119827.49379288736,1,1,1,0,0,0,0,0
0,55,139469.11,6,7,127723.25,2,1,0,0,0,0,0,1
1,54,88721.84,5,5,119827.49379288736,2,1,1,0,0,0,0,0
0,28,40385.61,4,9,135337.49,2,1,1,0,0,0,1,0
1,32,101677.46,2,9,115587.49,2,0,1,1,0,0,0,0
1,38,152872.39,5,8,113000.92,1,1,1,0,0,0,0,0
1,24,151460.84,4,1,119827.49379288736,2,1,1,0,0,0,1,0
0,32,75279.39,2,5,119827.49379288736,2,0,1,1,0,0,0,0
0,29,122998.26,4,1,77556.79,2,1,1,0,0,0,1,0
1,26,47472.68,3,0,119827.49379288736,1,0,0,0,0,1,0,0
0,37,110359.68,6,3,111911.63,1,1,1,0,0,0,0,1
1,34,183021.06,4,9,119827.49379288736,1,1,0,0,0,0,1,0
0,40,181610.6,6,6,119827.49379288736,2,1,1,0,0,0,0,1
0,61,170214.82,6,4,129855.72,2,1,0,0,0,0,0,1
1,44,49324.03,4,8,154409.74,1,1,0,0,0,0,1,0
0,50,33741.84,2,10,119827.49379288736,2,1,1,1,0,0,0,0
1,37,117946.3,2,3,88363.03,1,0,1,1,0,0,0,0
1,50,144366.83,3,8,119827.49379288736,1,0,0,0,0,1,0,0
1,31,31474.27,4,5,119827.49379288736,2,1,0,0,0,0,1,0
1,28,143274.41,2,7,119827.49379288736,1,1,0,1,0,0,0,0
1,30,21198.39,4,7,116927.89,1,1,0,0,0,0,1,0
1,28,87985.2,3,8,123674.28,2,1,1,0,0,1,0,0
1,35,85421.48,5,8,121063.49,1,0,0,0,0,0,0,0
1,28,25395.83,2,2,119827.49379288736,2,0,0,1,0,0,0,0
1,43,27862.58,5,0,119827.49379288736,2,1,0,0,0,0,0,0
1,34,24761.36,4,1,137523.02,1,0,0,0,0,0,1,0
1,36,96881.32,5,5,119827.49379288736,2,1,1,0,0,0,0,0
0,33,141426.78,4,3,119827.49379288736,2,0,1,0,0,0,1,0
1,32,92568.07,2,3,114540.38,1,1,0,1,0,0,0,0
1,27,26265.18,5,1,101278.25,2,1,1,0,0,0,0,0
0,39,97734.3,2,3,157371.54,1,0,1,1,0,0,0,0
1,43,160574.09,3,6,85200.82,2,1,1,0,0,1,0,0
0,27,37769.98,3,1,119827.49379288736,2,1,1,0,0,1,0,0
1,34,41820.65,3,3,145030.92,1,1,1,0,0,1,0,0
1,38,171463.83,1,3,119827.49379288736,2,0,0,0,1,0,0,0
1,18,145936.28,6,2,160980.03,1,0,0,0,0,0,0,1
0,50,126381.6,3,8,119827.49379288736,1,1,0,0,0,1,0,0
1,36,93249.26,2,2,82275.35,2,1,1,1,0,0,0,0
0,38,167538.66,4,9,61482.47,1,1,1,0,0,0,1,0
0,41,61994.2,3,10,119827.49379288736,2,1,1,0,0,1,0,0
0,31,84238.63,2,5,174853.46,1,1,0,1,0,0,0,0
0,41,177506.66,5,1,134177.06,1,0,0,0,0,0,0,0
1,24,78498.04,6,3,119827.49379288736,1,0,1,0,0,0,0,1
1,35,45206.57,2,6,119827.49379288736,2,1,1,1,0,0,0,0
1,38,88396.6,5,4,117633.28,1,0,1,0,0,0,0,0
0,33,65316.5,3,9,113913.53,1,0,1,0,0,1,0,0
0,50,111020.24,1,9,119827.49379288736,2,1,1,0,1,0,0,0
1,27,13221.25,5,2,119827.49379288736,2,1,1,0,0,0,0,0
0,41,74275.08,6,7,119827.49379288736,2,1,1,0,0,0,0,1
0,29,122134.56,1,4,78939.15,1,1,0,0,1,0,0,0
0,34,33738.27,4,4,148249.54,1,0,1,0,0,0,1,0
1,45,146372.51,6,6,124240.93,1,1,1,0,0,0,0,1
1,39,92748.16,3,0,141829.67,1,1,1,0,0,1,0,0
1,59,17699.48,6,5,153861.1,1,1,1,0,0,0,0,1
1,43,72051.44,4,3,119827.49379288736,1,1,0,0,0,0,1,0
1,34,125979.36,4,3,119827.49379288736,2,1,1,0,0,0,1,0
1,39,143752.77,4,9,119827.49379288736,2,1,0,0,0,0,1,0
0,22,22303.17,1,5,119827.49379288736,1,1,0,0,1,0,0,0
1,35,94488.82,6,3,116969.35,1,0,0,0,0,0,0,1
1,44,127444.14,4,10,143571.52,1,0,0,0,0,0,1,0
0,39,21016.0,1,8,119827.49379288736,1,0,1,0,1,0,0,0
0,48,163581.67,4,8,139480.18,1,1,1,0,0,0,1,0
0,38,47019.66,4,5,123770.46,1,0,0,0,0,0,1,0
0,57,131964.66,1,2,173306.13,1,0,1,0,1,0,0,0
1,22,70007.67,5,4,119827.49379288736,2,1,0,0,0,0,0,0
0,30,161388.22,2,5,119827.49379288736,2,0,1,1,0,0,0,0
1,38,153269.98,6,9,114135.17,1,1,0,0,0,0,0,1
1,30,132029.95,4,2,119827.49379288736,2,1,1,0,0,0,1,0
1,48,21439.49,2,4,164701.68,1,1,1,1,0,0,0,0
1,63,166677.54,1,4,138082.16,1,0,1,0,1,0,0,0
0,34,17376.57,1,5,106011.59,1,1,1,0,1,0,0,0
1,53,24207.86,4,4,199689.49,1,1,1,0,0,0,1,0
1,37,168781.8,1,5,115345.86,2,0,0,0,1,0,0,0
0,26,117144.15,1,3,140356.7,1,1,0,0,1,0,0,0
1,45,93707.8,3,5,63832.43,1,1,1,0,0,1,0,0
1,45,169781.45,2,8,24043.45,1,0,1,1,0,0,0,0
1,40,171515.84,4,3,95297.11,1,0,0,0,0,0,1,0
0,40,182547.04,4,4,119827.49379288736,2,0,0,0,0,0,1,0
1,44,57898.58,6,7,119827.49379288736,2,0,0,0,0,0,0,1
1,25,195977.75,6,7,119827.49379288736,2,1,1,0,0,0,0,1
1,32,33656.35,2,9,147493.89,1,1,0,1,0,0,0,0
1,32,172129.26,3,10,86614.06,2,1,1,0,0,1,0,0
1,40,52449.62,4,3,107949.45,1,1,0,0,0,0,1,0
1,31,21645.06,2,4,119827.49379288736,2,1,1,1,0,0,0,0
1,34,9692.58,4,1,119827.49379288736,2,1,0,0,0,0,1,0
1,33,12483.56,5,2,119827.49379288736,2,1,1,0,0,0,0,0
0,44,27431.62,4,8,119827.49379288736,2,1,1,0,0,0,1,0
1,27,40315.27,1,2,172463.45,1,1,1,0,1,0,0,0
0,57,113228.82,2,7,72092.95,4,0,1,1,0,0,0,0
1,43,143628.31,5,8,119827.49379288736,2,1,1,0,0,0,0,0
0,30,57769.2,6,0,83319.28,1,0,0,0,0,0,0,1
1,29,181224.56,2,8,102490.27,1,0,1,1,0,0,0,0
1,57,133537.53,6,6,76165.65,1,1,1,0,0,0,0,1
0,28,103349.74,4,8,119827.49379288736,1,1,1,0,0,0,1,0
1,36,53477.76,3,1,119827.49379288736,2,1,0,0,0,1,0,0
1,42,108139.23,2,3,150461.07,1,1,0,1,0,0,0,0
0,29,164017.89,3,4,130114.39,1,1,0,0,0,1,0,0
1,34,193209.11,4,4,134007.9,1,1,1,0,0,0,1,0
1,37,74158.8,1,8,105961.68,2,0,1,0,1,0,0,0
1,34,67949.32,6,5,139064.06,2,0,0,0,0,0,0,1
1,52,106340.66,5,9,119827.49379288736,1,1,1,0,0,0,0,0
1,29,196293.76,6,1,144591.96,1,1,1,0,0,0,0,1
1,35,170483.9,5,8,119827.49379288736,2,1,0,0,0,0,0,0
1,28,83238.4,3,8,191402.82,2,1,0,0,0,1,0,0
1,40,183872.88,3,6,119827.49379288736,1,0,0,0,0,1,0,0
1,41,163911.32,1,0,148863.17,1,1,1,0,1,0,0,0
0,39,11682.36,3,8,144102.32,1,1,1,0,0,1,0,0
1,52,32421.32,5,8,79475.3,3,1,1,0,0,0,0,0
1,52,129013.59,3,2,119827.49379288736,1,1,0,0,0,1,0,0
0,32,171482.56,4,8,144705.87,2,0,0,0,0,0,1,0
0,39,19596.73,5,5,138106.75,1,0,0,0,0,0,0,0
0,47,88120.78,6,1,118087.68,1,1,0,0,0,0,0,1
0,32,114899.13,1,4,119827.49379288736,2,0,0,0,1,0,0,0
0,36,102021.39,6,1,119827.49379288736,2,1,0,0,0,0,0,1
0,41,100507.81,3,6,119827.49379288736,1,1,1,0,0,1,0,0
0,39,100929.59,2,7,119827.49379288736,2,0,0,1,0,0,0,0
0,45,166830.71,6,0,119827.49379288736,2,1,0,0,0,0,0,1
0,36,103934.12,3,0,53369.13,1,1,1,0,0,1,0,0
1,47,197961.93,4,1,119827.49379288736,2,1,1,0,0,0,1,0
1,48,156618.38,6,5,116060.08,1,1,0,0,0,0,0,1
1,30,15216.53,4,7,115315.04,1,1,0,0,0,0,1,0
0,71,129984.2,1,10,119827.49379288736,2,1,1,0,1,0,0,0
0,25,144978.47,5,1,119827.49379288736,2,0,1,0,0,0,0,0
0,37,182156.81,3,3,119827.49379288736,2,0,0,0,0,1,0,0
0,30,5790.9,1,0,110148.49,1,1,0,0,1,0,0,0
0,47,164038.07,5,4,152522.47,1,0,1,0,0,0,0,0
1,35,134132.65,5,4,144428.87,1,1,0,0,0,0,0,0
1,37,20603.32,5,3,119827.49379288736,2,1,1,0,0,0,0,0
1,65,85733.33,4,0,119827.49379288736,1,1,1,0,0,0,1,0
0,37,62023.1,5,9,119827.49379288736,2,1,1,0,0,0,0,0
0,56,4176.17,4,3,115895.22,3,1,0,0,0,0,1,0
0,30,142342.55,1,2,158584.82,3,1,0,0,1,0,0,0
1,40,179473.26,2,5,93680.43,2,1,1,1,0,0,0,0
1,34,77047.78,6,3,119827.49379288736,2,1,1,0,0,0,0,1
1,49,102397.22,2,1,133384.66,1,1,0,1,0,0,0,0
1,38,186884.04,2,4,119827.49379288736,2,0,0,1,0,0,0,0
0,49,111190.53,2,2,119827.49379288736,2,1,0,1,0,0,0,0
0,75,1276.87,1,3,119827.49379288736,2,1,1,0,1,0,0,0
0,43,68701.73,5,6,117302.62,1,0,0,0,0,0,0,0
0,75,113428.77,2,1,106307.91,2,0,1,1,0,0,0,0
1,34,3756.23,4,0,119827.49379288736,2,0,1,0,0,0,1,0
0,26,96792.15,6,10,72835.56,2,1,0,0,0,0,0,1
0,26,32909.13,4,6,119827.49379288736,2,1,1,0,0,0,1,0
0,27,125244.18,2,2,119827.49379288736,2,0,0,1,0,0,0,0
0,32,177607.77,1,5,119827.49379288736,2,0,1,0,1,0,0,0
0,36,95393.43,5,3,91711.59,1,1,1,0,0,0,0,0
0,31,91423.69,2,2,82787.93,2,0,0,1,0,0,0,0
1,46,13460.27,3,1,183276.32,1,1,1,0,0,1,0,0
0,53,121542.29,2,6,111201.41,1,1,1,1,0,0,0,0
1,41,178373.93,1,9,159434.03,1,1,0,0,1,0,0,0
0,39,121151.1,4,2,119827.49379288736,2,1,1,0,0,0,1,0
0,35,187718.26,4,7,119827.49379288736,1,1,0,0,0,0,1,0
1,37,17802.42,3,6,119827.49379288736,1,1,1,0,0,1,0,0
0,37,48486.25,3,7,115895.42,1,1,0,0,0,1,0,0
1,58,30484.19,1,1,79954.61,2,1,1,0,1,0,0,0
1,30,23317.88,2,1,139762.13,2,1,1,1,0,0,0,0
0,36,109179.89,3,8,119827.49379288736,2,0,1,0,0,1,0,0
1,29,20612.82,1,4,80262.6,1,1,1,0,1,0,0,0
1,31,58803.28,3,2,119827.49379288736,2,1,1,0,0,1,0,0
1,33,85439.73,5,1,119827.49379288736,2,1,0,0,0,0,0,0
0,32,16281.94,6,8,206663.75,1,0,0,0,0,0,0,1
1,40,101918.96,1,4,130661.96,1,1,1,0,1,0,0,0
1,47,156878.42,2,1,93871.95,3,1,0,1,0,0,0,0
1,29,4888.91,5,2,117412.19,2,1,0,0,0,0,0,0
1,39,14917.09,2,7,119827.49379288736,2,0,0,1,0,0,0,0
1,31,8222.96,5,2,119827.49379288736,2,1,0,0,0,0,0,0
1,36,13177.4,5,7,119827.49379288736,1,1,1,0,0,0,0,0
1,47,189310.27,2,7,142643.54,1,1,0,1,0,0,0,0
1,36,61811.1,6,2,119827.49379288736,1,0,1,0,0,0,0,1
0,23,72990.62,6,7,156123.73,1,1,0,0,0,0,0,1
